name,address,city,state,postal_code,latitude,longitude,google_place_id
NORTH SHORE DINER,19652 NORTHERN BLVD,Queens,NY,11358,40.757847279125,-73.784564229619,ChIJkZVDctBhwokRzCch6yQvmsY
GREEN HOUSE CAFE,7717 THIRD AVENUE,Brooklyn,NY,11209,40.629821191692,-74.028450143173,ChIJhReR7FhFwokR8bS-WjMXqk0
MCDONALD'S,3660 EAST TREMONT AVENUE,Bronx,NY,10465,40.827578059403,-73.823272077449,ChIJb3v9xT6LwokRbhaa8NVdPOo
LA RIPAILLE RESTAURANT,605 HUDSON STREET,Manhattan,NY,10014,40.73735385778,-74.005741105387,ChIJ68rGN5VZwokR6cCbimuf1uY
MARINA CAFE,154 MANSION AVENUE,Staten Island,NY,10308,40.544300925933,-74.140905861928,ChIJ0VbzEMxLwokRXwhbOPUmO14
DON FILIPPO RESTAURANT,1133 LEXINGTON AVENUE,Manhattan,NY,10075,40.774642508226,-73.959107283102,ChIJ5Qe7Jb5YwokRCxZzLKCneyQ
BURGER KING,9283 QUEENS BOULEVARD,Queens,NY,11374,40.731773141489,-73.86656564973,ChIJXWFpxElewokR-1jMXgfL8rM
OMONIA CAFE,3220 BROADWAY,Queens,NY,11106,40.761477481586,-73.924360228878,ChIJfyz9BjpfwokR3brlHg5PscA
"MURALS ON 54, RANDOLPH'S",65 WEST   54 STREET,Manhattan,NY,10019,40.761865222515,-73.977330319535,ChIJFVWAmflYwokRdnX3IwqbR20
VETERANS OF FOREIGN WARS POST #107 CANTEEN,2414 GERRITSEN AVENUE,Brooklyn,NY,11229,40.598101670847,-73.931013300703,ChIJ84HElXxDwokRFhUC8X-xK1w
TROPICAL HOUSE BAKING CO.,267 SCHENECTADY AVENUE,Brooklyn,NY,11213,40.669434759348,-73.933830286475,ChIJYzVu0H9cwokRsqEK1N7Mcfg
BURGER KING,15405 ROCKAWAY BOULEVARD,Queens,NY,11434,40.667935318774,-73.780984279643,ChIJe6wP68JmwokRaaR36lpXgKs
YANKEE JZ PIZZA,1599 WESTCHESTER AVENUE,Bronx,NY,10472,40.829178325164,-73.87570682252,ChIJ3wNnje_0wokRUNuFVkXL1NE
RACQUET & TENNIS CLUB,370 PARK AVENUE,Manhattan,NY,10022,40.758798345762,-73.972812079305,ChIJPSIyYvtYwokRjk8biwa59Ug
ASTRO RESTAURANT,101 WEST   55 STREET,Manhattan,NY,10019,40.76313625147,-73.978398412976,ChIJTcpq6_lYwokR4lHaYlpg-Jk
GOLDEN DOVE DINER,3281 RICHMOND AVENUE,Staten Island,NY,10312,40.559012753113,-74.169439701203,ChIJe1xfzqBLwokRscB_tQj2bqA
KORNER PIZZERIA,226 CHURCH AVENUE,Brooklyn,NY,11218,40.643376352202,-73.978026547796,ChIJ-0hC1yhbwokRZx27JHCZlZY
VILLA BERULIA,107 EAST   34 STREET,Manhattan,NY,10016,40.746865746167,-73.980821742973,ChIJe14KpQdZwokReRadKUwTRSM
VICTOR'S CAFE,236 WEST   52 STREET,Manhattan,NY,10019,40.762961484036,-73.983853000701,ChIJv6RszFdYwokR-moeAHqLAhM
PETE'S PIZZERIA & RESTAURANT,7522 3 AVENUE,Brooklyn,NY,11209,40.631240382668,-74.027888724775,ChIJYQmOXFhFwokRfjbnjkTqyfw
KEENS STEAKHOUSE,72 WEST   36 STREET,Manhattan,NY,10018,40.750753089864,-73.986108122854,ChIJ5804KalZwokRzGll2Rm7nag
BuBo,515 3 AVENUE,Manhattan,NY,10016,40.746047275767,-73.977869849068,ChIJE5h5cQZZwokR-Gi2BfLvPvg
IL MULINO,86 WEST    3 STREET,Manhattan,NY,10012,40.729844320711,-73.998960872846,ChIJhWUUopFZwokR-uGjV8FCLNQ
MCDONALD'S,5804 CLARENDON ROAD,Brooklyn,NY,11203,40.644916150063,-73.921588478833,ChIJyZQU_LxcwokRhPghQC1ZjhQ
THE MALT HOUSE,206 THOMPSON STREET,Manhattan,NY,10012,40.728787588835,-73.999350555867,ChIJ__Ry6ZFZwokRge73vP_ViGI
SHUN LEE,37 WEST   65 STREET,Manhattan,NY,10023,40.772273899388,-73.980363099092,ChIJe_-5BfVYwokRvcY01Ulz7e8
TONY'S PIER RESTAURANT,1 CITY ISLAND AVENUE,Bronx,NY,10464,40.837658970329,-73.782920637128,ChIJBdUigIWLwokRJvFIxrTgr8s
ELIO'S,1621 SECOND AVENUE,Manhattan,NY,10028,40.776704064109,-73.952606878844,ChIJtcTkkrtYwokRav-iyD-cV_Y
KASTELI II,372 8 AVENUE,Manhattan,NY,10001,40.748805077672,-73.995910876922,
THE MOLLY WEE PUB,402 8 AVENUE,Manhattan,NY,10001,40.749754738358,-73.995221468286,ChIJsXEP1LFZwokRneSkypl94JQ
EL CARIBE,5945 STRICKLAND AVENUE,Brooklyn,NY,11234,40.608652307729,-73.914280560816,ChIJYWS5skFDwokR_r1vY5ReGHM
OMEN AZEN,113 THOMPSON STREET,Manhattan,NY,10012,40.725823228456,-74.001850833128,ChIJ7d_Zy41ZwokRJ8-pmekV39A
CASA BELLA,127 MULBERRY STREET,Manhattan,NY,10013,40.717995150669,-73.998037554562,ChIJ0Qva04lZwokRblbYm8Irh3E
CHEZ NAPOLEON,365 WEST   50 STREET,Manhattan,NY,10019,40.763203559325,-73.988271452718,ChIJWSHlKVdYwokR7oxPQdfuWeI
TURKEY'S NEST TAVERN,94 BEDFORD AVENUE,Brooklyn,NY,11249,40.720516956735,-73.954851215736,ChIJC4LOuFxZwokR0aI7tb5Jyw8
LA VILLA DE PIZZA & RESTAURANT,8207 153 AVENUE,Queens,NY,11414,40.666089208129,-73.8519582509,ChIJbZkoe4VdwokRJG6hyrpazSw
OZONE PIZZERIA,9615 LIBERTY AVENUE,Queens,NY,11417,40.680681768141,-73.842638180373,ChIJKfotBvZdwokRO7J3GFqBQso
ARTURO'S,1617 YORK AVENUE,Manhattan,NY,10028,40.775452968053,-73.947477164518,ChIJTbZrCLpYwokRx16ZzD7mOJo
GENE'S RESTURANT,73 WEST   11 STREET,Manhattan,NY,10011,40.73493582977,-73.997185481415,ChIJ6-ZnU5ZZwokRLq6GRJiQLNc
VILLA FIORITA,7720 18 AVENUE,Brooklyn,NY,11214,40.612046726678,-73.997345555177,ChIJq6QuHRFFwokRSESp64jqQOg
FONTANA FAMOUS PIZZA & GYRO,20002 NORTHERN BOULEVARD,Queens,NY,11361,40.757715535717,-73.783109985737,ChIJteCcddBhwokR0x_Pn5jFoUY
LUSARDI'S RESTAURANT,1494 SECOND AVENUE,Manhattan,NY,10075,40.772505803269,-73.955646225535,ChIJVdduFL9YwokRGn2EFWZDLBs
PORTOFINO,10932 ASCAN AVENUE,Queens,NY,11375,40.718748570733,-73.840293278717,ChIJEXncOZ5gwokReosxDXh9pAI
KING'S ARMS RESTAURANT,500 FOREST AVENUE,Staten Island,NY,10310,40.630436247754,-74.106988972394,ChIJyU00c2xOwokRVgpHdhU6qIM
BLUE NOTE JAZZ,131 WEST    3 STREET,Manhattan,NY,10012,40.730763819064,-74.000793788682,ChIJbfTV15NZwokRSeNM676BEZI
THE WATER CLUB,500 EAST   30 STREET,Manhattan,NY,10016,40.740894192066,-73.972487414864,ChIJ0wFhOQ5ZwokRU8P93msecs4
MARCO POLO RISTORANTE,345 COURT STREET,Brooklyn,NY,11231,40.682282872632,-73.99592218276,ChIJMQaH8VlawokRbgV_LdYg6Yk
MANHATTAN MONSTER,80 GROVE STREET,Manhattan,NY,10014,40.733407004766,-74.002428368437,ChIJHUZodJRZwokR3Mdk_jks8Ss
"TRIPOLI RESTAURANT, SWALLOW CAFE",156 ATLANTIC AVENUE,Brooklyn,NY,11201,40.690303050213,-73.994645190281,ChIJ09yOf09awokRuw8wOSinwrc
PJ BERNSTEIN DELI & RESTAURANT,1215 THIRD AVENUE,Manhattan,NY,10021,40.768613074623,-73.961403469724,ChIJSeZ4ROpYwokRQtjtlj5Phuw
PJ CARNEY'S,906 7 AVENUE,Manhattan,NY,10019,40.765738551729,-73.979884899094,ChIJD81nnvdYwokRbq9qfuo-L-0
JP'S RESTAURANT,703 MINNIEFORD AVENUE,Bronx,NY,10464,40.857251130718,-73.790415470169,ChIJ6WkcE2OMwokRQWEfgUGaGc8
JOHN & JOE PIZZERIA & RESTAURANT,749 LYDIG AVENUE,Bronx,NY,10462,40.854465546464,-73.865892004272,ChIJLc1b4871wokRfsjAm_SYNf0
SUNSET PIZZERIA,645 ROSSVILLE AVENUE,Staten Island,NY,10309,40.54235091781,-74.208236910242,ChIJS8RulQZLwokRjHFUMEU_ZQ8
MCDONALD'S,7002 COOPER AVENUE,Queens,NY,11385,40.701739099289,-73.880832224708,ChIJo7ffj3hewokRPyIioOkR188
JACKSON HOLE,521 THIRD AVENUE,Manhattan,NY,10016,40.746222915383,-73.977739867544,ChIJxy1zcQZZwokRmuPUv0M9GjA
NAPOLI PIZZA,16402 69 AVENUE,Queens,NY,11365,40.733073440304,-73.804753501055,ChIJd9tXEVdgwokR6b17VLGpQhE
VESUVIO RESTAURANT & PIZZA,7303 3 AVENUE,Brooklyn,NY,11209,40.63271448104,-74.027266057226,ChIJ9acCK1hFwokRJjwus2Ai6Z8
JOHNS CAFE & RESTAURANT,823 SECOND AVENUE,Manhattan,NY,10017,40.751027572144,-73.971339086977,ChIJ4cvV1QJZwokRmse8VJzP1aE
CAFE LUXEMBOURG,200 WEST   70 STREET,Manhattan,NY,10023,40.777464653904,-73.98301540541,ChIJXQP8fYpYwokRgkepJvnLNlc
"DUNKIN', BASKIN ROBBINS",15367 HORACE HARDING EXPRESSWAY,Queens,NY,11367,40.739396352692,-73.815741155917,ChIJjXsHHl1gwokRdRZxhYF-dU0
NARITA JAPANESE RESTAURANT,10708 70 ROAD,Queens,NY,11375,40.720981864901,-73.845612730765,ChIJt0c70iZewokR0xgP6kML6Yk
CUCHIFRITO,168 EAST  116 STREET,Manhattan,NY,10029,40.798286090425,-73.940863923623,ChIJT2lgGwb2wokRQ1y71rEfmZA
IL CANTINORI RESTAURAUNT,32 EAST   10 STREET,Manhattan,NY,10003,40.732402237364,-73.99307221868,ChIJH9mMjZlZwokRuIt5KXWOZMw
ANDREW'S NYC DINER,463 7 AVENUE,Manhattan,NY,10018,40.751741613774,-73.990056458411,ChIJRdi1GaxZwokR3vmYZ_GDcSM
KOSHER HUT OF BROOKLYN,709 KINGS HIGHWAY,Brooklyn,NY,11223,40.606197891882,-73.96543762922,ChIJk8uF1e1EwokRZ6MDVMmqdAg
TERRA BLUES,149 BLEEKER STREET,Manhattan,NY,10012,40.728268828151,-73.999357776932,ChIJ5ais55FZwokR78b9lEBgVz4
FLAMINGO,8512 ROOSEVELT AVENUE,Queens,NY,11372,40.747933648158,-73.880915291092,
MONTE'S TRATTORIA,97 MACDOUGAL STREET,Manhattan,NY,10012,40.72944358561,-74.00096335165,ChIJORz6I5JZwokRJG6OtuIZLiU
LONDON LENNIES,6388 WOODHAVEN BOULEVARD,Queens,NY,11374,40.72219742993,-73.86724509918,ChIJc0MR70BewokRTMXd_MHdgm8
COOPER TOWN DINER,339 1 AVENUE,Manhattan,NY,10003,40.734752957401,-73.979948414333,ChIJDwc3K3VZwokR8VxH2-0RvYg
MEZZALUNA,1295 THIRD AVENUE,Manhattan,NY,10021,40.771283054919,-73.959466777028,ChIJLcHEA8BYwokRzRI1K_H7GE0
RESTUARANT NIPPON,155 EAST   52 STREET,Manhattan,NY,10022,40.757510580115,-73.970881478995,ChIJ88QfReNYwokRDwlvNwkIFVQ
O'HARA'S,120 CEDAR STREET,Manhattan,NY,10006,40.709636641851,-74.012711005921,ChIJueUCrBBawokRiw9LMJFm0_o
E.A.T. CAFE,1064 MADISON AVENUE,Manhattan,NY,10028,40.777371576876,-73.961365877573,ChIJ8aQDcJZYwokRyPVIfqjkazY
CLUB 101,101 PARK AVENUE,Manhattan,NY,10178,40.750985218449,-73.978485380664,ChIJAZdBagFZwokR2ZfkjtBb7HU
CARLOS PIZZA,7402 METROPOLITAN AVENUE,Queens,NY,11379,40.7128252087,-73.878193530685,ChIJadLodmVewokRmyyNlLKVIuY
THE BITTER END,147 BLEECKER STREET,Manhattan,NY,10012,40.728219421756,-73.999256753632,ChIJ3fYA6JFZwokREvGpQiCDe-4
ARRIBA ARRIBA,762 9 AVENUE,Manhattan,NY,10019,40.76419717623,-73.988415675015,ChIJzVOUMFdYwokRy8Nskj-Mb34
GEIDO RESTAURANT,331 FLATBUSH AVENUE,Brooklyn,NY,11217,40.677792033642,-73.972899309836,ChIJaxKr7ahbwokRcuzidxRVoPo
BARNEY GREENGRASS,541 AMSTERDAM AVENUE,Manhattan,NY,10024,40.787824607234,-73.974894696743,ChIJZ996e4RYwokR2kEubU7CVhA
ANNAM BRAHAM RESTAURANT,8443 164 STREET,Queens,NY,11432,40.713358108981,-73.801774217799,ChIJCbVgyeZgwokRKyrUxWU47Bs
MONTERO BAR & GRILL,73 ATLANTIC AVENUE,Brooklyn,NY,11201,40.691247359648,-73.997987861076,ChIJe6d6TERawokRw5jEzIqswwg
PISA PIZZERIA,6568 MYRTLE AVENUE,Queens,NY,11385,40.70131289975,-73.888255235301,ChIJzdV-RdVdwokRta1kl5m_MSs
PETE'S CLAM STOP,1320 SURF AVENUE,Brooklyn,NY,11224,40.575528666625,-73.981850250554,ChIJb8HAODVEwokRnY7BCFWIuh0
BURRITO LOCO,166 WEST    4 STREET,Manhattan,NY,10014,40.732012681351,-74.001403589122,ChIJx-Dt6JNZwokRhs8twLKl1wM
FIT CAFETERIA (BUILDING A ),227 WEST   27 STREET,Manhattan,NY,10001,40.747119757708,-73.99499068076,ChIJhcRxEwBZwokRqHOjM6v4JZw
SMILING PIZZA,323 7 AVENUE,Brooklyn,NY,11215,40.667061653915,-73.981414315334,ChIJN64zwAJbwokRoBDiIcNUZ8g
CLARK'S RESTAURANT,80 CLARK STREET,Brooklyn,NY,11201,40.697510750407,-73.993259780796,ChIJ4wBp3jdawokRZf_Uh0IhaXY
MISS LILY'S 7A,109 AVENUE A,Manhattan,NY,10009,40.725962055374,-73.983609449249,ChIJz8asT51ZwokRhNF8JQzaLqQ
DYKER BEACH GOLF (GRILL ROOM),1020 86th Street,Brooklyn,NY,11228,40.617715737743,-74.019994680554,ChIJ2wABZ29FwokRrVIrlcnIPWU
TOMMY'S PIZZA,4033 EAST TREMONT AVENUE,Bronx,NY,10465,40.819559910671,-73.817530764489,ChIJvWLFEBiLwokRMtepYyDnhh8
PARNELL'S PUB,350 EAST   53 STREET,Manhattan,NY,10022,40.756238401752,-73.965958657687,ChIJ3-QbYuFYwokRtlBxHvtvp_s
COBBLESTONE PUB,11718 QUEENS BOULEVARD,Queens,NY,11375,40.715311990803,-73.832509783357,ChIJsw9jWJhgwokR7ASQwGoz16Y
PIZZA WAGON,8606 5 AVENUE,Brooklyn,NY,11209,40.621365020169,-74.026328434867,ChIJg5He82BFwokRKnJ0UVMqRCc
RUSSIAN TURKISH BATHS,268 EAST   10 STREET,Manhattan,NY,10009,40.728344489977,-73.983453717052,ChIJT6uag51ZwokRBV2vUMM3FWQ
IL TOSCANO RISTORANTE,4205 235 STREET,Queens,NY,11363,40.768237135085,-73.748576694618,ChIJ0TU6fQKKwokR3fMksF0h2kI
GABY'S PIZZA,20423 HILLSIDE AVENUE,Queens,NY,11423,40.720424809649,-73.760890061607,ChIJ1U4Yc3dhwokRARHDgoiFe8g
VERDI RESTAURANT,14958 CROSS ISLAND PARKWAY,Queens,NY,11357,40.787035101942,-73.814427945733,ChIJfRf6QZSKwokRQE6mJCcg9pg
LE BERNARDIN,155 WEST   51 STREET,Manhattan,NY,10019,40.7613280577,-73.981875231905,ChIJV7QQ6kdZwokRax4615zpSGU
BRANDY'S PIANO BAR,235 EAST   84 STREET,Manhattan,NY,10028,40.777135582011,-73.954061663781,ChIJ0d55irtYwokRL3L_psDROgY
REAL MADRID RESTAURANT,2073 FOREST AVENUE,Staten Island,NY,10303,40.626289740667,-74.158367858223,ChIJmemdigFNwokRH292iYWdp9g
CANLON'S RESTAURANT,1825 NORTH RAILROAD AVENUE,Staten Island,NY,10306,40.565128564811,-74.126704510879,ChIJi8yV_-JLwokRjQFcQceii04
LAST STOP (AI & JI) RESTAURANT,5977 BROADWAY,Bronx,NY,10471,40.889699806922,-73.898162016423,ChIJq1rdt2LzwokRvnU7AKI34VE
RUSSIAN SAMOVAR,256 WEST   52 STREET,Manhattan,NY,10019,40.763104258677,-73.984192295536,ChIJSeT4tldYwokRxanaa6CWf0U
MCDONALD'S,819 PENNSYLVANIA AVENUE,Brooklyn,NY,11207,40.657669815042,-73.889932475951,ChIJtxzrCf5cwokRXX99AoBIzt0
LA MELA RESTAURANT,167 MULBERRY STREET,Manhattan,NY,10013,40.719910978144,-73.997077892142,ChIJEw1TVohZwokRA2vBXEexlVY
FRIEND OF A FARMER,77 IRVING PLACE,Manhattan,NY,10003,40.736900338471,-73.986648683307,ChIJb85ryKFZwokRaCJqC07E0G0
DREAM PIZZA,37-67 JUNCTION BOULEVARD,Queens,NY,11368,40.750340064517,-73.870112251068,ChIJHSL4v7lfwokRvgLCQt_ZpYE
VESELKA RESTAURANT,144 SECOND AVENUE,Manhattan,NY,10003,40.729086067436,-73.987303310071,ChIJlxDiXJxZwokRp4HHbeYqXXU
WHITE CASTLE,900 PENNSYLVANIA AVENUE,Brooklyn,NY,11207,40.655854225219,-73.888598374474,ChIJA8A_iP1cwokRG3EJBucrurQ
J.R. PIZZERIA,1916 KINGS HIGHWAY,Brooklyn,NY,11229,40.6103551181,-73.954385766547,ChIJ5WkK05VEwokRex7KpyeEbYU
CHEZ JOSEPHINE,414 WEST   42 STREET,Manhattan,NY,10036,40.758705305754,-73.993325757553,ChIJ1x3vjFJYwokRl8Bs_D0gYlA
VICTORY SWEET SHOP,21-69 STEINWAY STREET,Queens,NY,11105,40.773507282889,-73.9052363637,ChIJDw8NW29fwokR8ScUOttjQkc
CAPPUCCINO CAFE,7721 3 AVENUE,Brooklyn,NY,11209,40.629799231638,-74.028457339077,ChIJg3VB61hFwokR7YsFSzQd--o
PANGEA,178 2 AVENUE,Manhattan,NY,10003,40.730576349708,-73.986216980836,ChIJnyFa051ZwokRv7V1iRyOZss
AUTOMATIC SLIM'S,733 WASHINGTON STREET,Manhattan,NY,10014,40.736299712402,-74.008292175149,ChIJm3QDH-tZwokRPSaMw09Zxv4
LATTANZI,361 WEST   46 STREET,Manhattan,NY,10036,40.760486373348,-73.989560612596,ChIJBQop4lNYwokR5TMewzzDyrs
PIZZA GARDEN,17101 NORTHERN BOULEVARD,Queens,NY,11358,40.758048746394,-73.795670390096,ChIJD336WS1gwokR-59wtTy8JwQ
ISLAND,1305 MADISON AVENUE,Manhattan,NY,10128,40.784953325549,-73.95580762231,ChIJ35EVxKNYwokR-z9dylLdd_4
EASTWOOD MANOR,3371 EASTCHESTER ROAD,Bronx,NY,10469,40.876469925673,-73.846067533274,ChIJM4lWSjTzwokROr-gFotnxro
"SALUMERIA BEILLESE, BIRICCHINO REST",378 8 AVENUE,Manhattan,NY,10001,40.748947801474,-73.995806203675,ChIJqeJvMLBZwokR21aPDq02EMc
PARK PLAZA RESTAURANT,220 CADMAN PLAZA WEST,Brooklyn,NY,11201,40.697845490794,-73.991434937772,ChIJb7MiMjZawokRwrNLDOXf_OY
SAM'S PLACE,132 EAST   39 STREET,Manhattan,NY,10016,40.749428690995,-73.977201029562,ChIJ1XtiVAFZwokRhRSA2bnhJs8
RAY'S PIZZA,829-831 7 AVENUE,Manhattan,NY,10019,40.763246611351,-73.981672553572,ChIJ8164qwFZwokRhplkmhvq1uE
HUNTER'S STEAK & ALE HOUSE,9404 FOURTH AVENUE,Brooklyn,NY,11209,40.616568737775,-74.030904594135,ChIJZ4dtz4lPwokRMY7NhFM0Go4
LJUBO'S PIZZERIA,15 WESTCHESTER SQUARE,Bronx,NY,10461,40.840433326313,-73.843314165136,ChIJrdNs3rL0wokR3iiLWc1_n9k
PRIMOLA RESTAURANT,1226 SECOND AVENUE,Manhattan,NY,10065,40.763930686163,-73.96190436458,ChIJp72RT-hYwokRfKi2m0hLl-o
ARIRANG HIBACHI STEAK HOUSE,23 NELSON AVENUE,Staten Island,NY,10308,40.54937182635,-74.150682390109,ChIJWW1zCbdLwokRDLkvEkP8w68
COUNTRY DONUTS,4357 AMBOY ROAD,Staten Island,NY,10312,40.545221672259,-74.160779999935,ChIJdZxZoK1LwokRoKSwCQ6-puM
JACK'S FIRE DEPARTMENT,3946 SKILLMAN AVENUE,Queens,NY,11104,40.747270498043,-73.924206797203,ChIJA2mw-ydfwokRA6AHCs4B6Ns
VENICE PIZZA,1539 UNIONPORT ROAD,Bronx,NY,10462,40.836762474175,-73.857185789193,ChIJfTqUkbj0wokRf01gOgYizIU
PIZZA PLUS,359 SEVENTH AVENUE,Brooklyn,NY,11215,40.665958399841,-73.982341009055,ChIJQ6IGTR1bwokRFhPolV06x5o
TASTY'S,5802 MYRTLE AVENUE,Queens,NY,11385,40.700476771433,-73.901340978825,ChIJX5c4IyZcwokRuOczPGS_VFI
ERIN'S ISLE,15403 CROSS ISLAND PARKWAY,Queens,NY,11357,40.786870463695,-73.807783814748,ChIJMVyhipKKwokRXQ1-ojD5NQE
WESTSIDE RESTAURANT,2020 BROADWAY,Manhattan,NY,10023,40.776410532869,-73.982123853828,ChIJB1H-kopYwokRbuCvsBUUkaM
SAL AND CARMINE PIZZA,2671 BROADWAY,Manhattan,NY,10025,40.798225819632,-73.969184113056,ChIJs4RhwyX2wokRZ_3DWlaukaE
CUBBYHOLE,281 WEST   12 STREET,Manhattan,NY,10014,40.737565293294,-74.003550764107,ChIJAc17d5VZwokRFRZJneeCMww
WHITE CASTLE,21317 NORTHERN BOULEVARD,Queens,NY,11361,40.760135659759,-73.770031208298,ChIJ53u36uBhwokRulnvCdVgFEk
PERIYALI,35 WEST   20 STREET,Manhattan,NY,10011,40.740205545887,-73.992205329697,ChIJy8unbqNZwokRughjUhFL76o
CLUB METROPOLITAN,146 WEST   57 STREET,Manhattan,NY,10019,40.765145561934,-73.979199178828,ChIJv-dTb_dYwokRKbBpMiYUC9g
FRANK'S SOUP BOWL,3580 BRONXWOOD AVENUE,Bronx,NY,10469,40.877302301449,-73.85949224606,ChIJQYUBzjjzwokRchh08EBTUyA
COPPER KETTLE,50-24 SKILLMAN AVENUE,Queens,NY,11377,40.746088544574,-73.91400199377,ChIJAUqAbXBfwokRTscd_GesP4E
SAN REMO PIZZA RESTAURANT,5601 MYRTLE AVENUE,Queens,NY,11385,40.700134942714,-73.906120057404,ChIJW8HhsSZcwokRyqRIzsW0wRQ
ARNO RISTORANTE,141 WEST   38 STREET,Manhattan,NY,10018,40.753072597163,-73.987728232469,ChIJV0bfnqtZwokRo0b29CRqsS8
WHITE CASTLE,3101 ATLANTIC AVENUE,Brooklyn,NY,11208,40.67900429349,-73.880999193011,ChIJfaaBULZdwokRKAUlpeD_7gk
LUPE'S EAST L.A. KITCHEN,110 AVENUE OF THE AMERICAS,Manhattan,NY,10013,40.723679483636,-74.004718930915,ChIJz_UpnYxZwokRbKfKWkGo9MU
DUE,1396 THIRD AVENUE,Manhattan,NY,10075,40.774562177627,-73.957099887375,ChIJPxCuXL5YwokR4a1zLHSjau8
LA CASA DEL POLLO RESTAURANT,8707 ROOSEVELT AVENUE,Queens,NY,11372,40.748143118909,-73.879121203101,ChIJzTJ9BwBfwokRH5ER1et66_4
WHITE CASTLE,1677 BRUCKNER BOULEVARD,Bronx,NY,10472,40.824814182929,-73.870732329053,ChIJV6eKheb0wokRmIOC9xz7Th0
DA UMBERTO RESTAURANT,107 WEST   17 STREET,Manhattan,NY,10011,40.739483866377,-73.995947537239,ChIJPbpC37xZwokRIsT-jIuHUr8
WHITE CASTLE,550 EAST FORDHAM ROAD,Bronx,NY,10458,40.859181358124,-73.886618831102,ChIJk1_WNoD0wokRS4gNe8JTosU
JIMMY MAX RESTAURANT,280 WATCHOGUE ROAD,Staten Island,NY,10314,40.616137572684,-74.138702432478,ChIJIZU6qzNMwokRKcHUE6OPHBw
PECULIAR PUB,145 BLEECKER STREET,Manhattan,NY,10012,40.728170015273,-73.999155730482,ChIJA31e3ZFZwokR_4EFUNEvAQ0
ARTURO'S PIZZA,5189A BROADWAY,Bronx,NY,10463,40.874377748672,-73.910121843831,ChIJO_VgYrDzwokRCiPXuCz-L8s
TRATTORIA DELL'ARTE,900 7 AVENUE,Manhattan,NY,10106,40.765414711283,-73.980119648247,ChIJNaoHnvdYwokRFxwsSD4urZg
GREEN PAVILION RESTAURANT & SPORTS LOUNGE,4307 18 AVENUE,Brooklyn,NY,11218,40.631158973819,-73.976258045427,ChIJ_WcjoclFwokRq59HoZKBeqc
WESTWAY DINER,614 9 AVENUE,Manhattan,NY,10036,40.759479232348,-73.99184931572,ChIJa9pfrVNYwokRVCG3VV9vkiM
SOB'S,200 VARICK STREET,Manhattan,NY,10014,40.728340069398,-74.005343445984,ChIJxTvKX41ZwokRT53xgEZGScI
WALKER'S RESTAURANT,16 NORTH MOORE STREET,Manhattan,NY,10013,40.719790027412,-74.007074374166,ChIJg7lHTvVZwokRh0iWDed8BKw
THE PIZZA PLACE,1665 METROPOLITAN AVENUE,Bronx,NY,10462,40.840465776277,-73.855508090564,ChIJKR1OJ7r0wokRQ0mWPMo4LQ4
AMNON KOSHER PIZZA,4814 13 AVENUE,Brooklyn,NY,11219,40.635440249608,-73.991695185257,ChIJi9IXAS1FwokRzW4igeHSUkg
WHITE CASTLE,3663 BOSTON ROAD,Bronx,NY,10466,40.880015785102,-73.841781248013,ChIJN4d-1MyMwokRA9UgtRiki7I
COWGIRL,519 HUDSON STREET,Manhattan,NY,10014,40.733840531071,-74.006285654455,ChIJLefnVOtZwokRN2j6XKEj8EU
FAMOUS FAMIGLIA PIZZERIA,2859 BROADWAY,Manhattan,NY,10025,40.804776710519,-73.966258832618,ChIJ21OMnjv2wokRiEWJcYe98nw
DIVE BAR,732 AMSTERDAM AVENUE,Manhattan,NY,10025,40.793831831,-73.970536878988,ChIJK8wm5yf2wokR9QqGu_Lodr0
GLENDALE PIZZA,6827 MYRTLE AVENUE,Queens,NY,11385,40.701719975469,-73.883591274113,ChIJnWxUUH9ewokRs17t6FEXRIs
THE CORNELL CENTER OF NEW YORK,6 EAST   44 STREET,Manhattan,NY,10017,40.754597515576,-73.979538161979,ChIJ7aZA2AFZwokR9WJFI30Vz-w
NECTAR RESTAURANT,1090 MADISON AVENUE,Manhattan,NY,10028,40.778128941659,-73.960812998275,ChIJYSsuP5ZYwokRSjn-MBTQnV0
2A / BERLIN / OLD FLINGS,25 AVENUE A,Manhattan,NY,10009,40.722901937131,-73.985836157598,ChIJg-zrrINZwokRyU1EWWoOylk
SETTE MEZZO,969 LEXINGTON AVENUE,Manhattan,NY,10021,40.769327233213,-73.962987944355,ChIJEYhtqetYwokRlQBCBZlxlwo
YAMA JAPANESE RESTAURANT,122 EAST   17 STREET,Manhattan,NY,10003,40.736000175613,-73.987720563646,ChIJ0yHhe4BZwokRs5lITzFU-Pc
CHADWICK'S,8822 3 AVENUE,Brooklyn,NY,11209,40.621835752312,-74.031735552736,ChIJ14EA8YpPwokRVLYiltmUulw
EL CASTILLO DE JAGUA RESTAURANT,113 RIVINGTON STREET,Manhattan,NY,10002,40.719896643727,-73.987810123026,ChIJB1mzOIFZwokRkElevjezXJw
SAKEBAR DECIBEL,240 EAST    9 STREET,Manhattan,NY,10003,40.729555512316,-73.988143899365,ChIJ-3ZSb5xZwokRDb2PQKNwwbU
SACCO PIZZA,819 9 AVENUE,Manhattan,NY,10019,40.76606072378,-73.987079631127,ChIJCc0Xw1lYwokRfo0_lGxx0RI
