camis,foursquare_fsq_id,google_place_id
41146015,4a9127f2f964a520cb1920e3,ChIJga6y-PlYwokRwTrSL1UjYck
41146939,4a77124af964a52080e31fe3,ChIJV1zyHlxawokR6CnDf-PgP24
41147318,4d0432d2f90a2c0f42487732,ChIJ_6K1kE1FwokRx6temsFNcX8
41147597,4d9b57f53a32a09321b79019,ChIJT0vHm-VawokRlDGS7supuZw
41147913,4bf2c9c86991c9b6b87e29e9,ChIJj1R6jAL2wokRdWuE9v6YuCI
41148214,4a01ee7bf964a52010711fe3,ChIJy8jTDBtawokRuFkJI_8AmuI
41148766,417c4200f964a520c91d1fe3,ChIJa1m8dZhZwokRV_dmWc8FS_s
41148810,4ca73d06b7106dcb6fb065a5,ChIJs2Md1IX2wokRmGjrL0xSNro
41149143,51c1160d498e320970f4c483,ChIJA7r7CSJcwokRpBDAgWRFXfQ
41149243,4d8860873acc6dcbe714061c,ChIJ-VkBEhL1wokRFuEuy3O1n70
41149249,4b5f42f1f964a520a2b029e3,ChIJ0elz1zxawokRQe4gdAJwHWI
41149373,4b8d6ae6f964a52070fa32e3,ChIJ9dNW2IpYwokRM4ru8HmhSZU
41149565,4c227a1c13c00f47c18d87de,ChIJBWhBrIZbwokRN3kXN_Gn1oY
41149653,61032a9a0231540b93ce114c,ChIJ3ej3nFVYwokRzAPIjwtNjg4
41150133,50353823e4b05cd3b15cc439,ChIJjS1BOr1ZwokRhdvQL5VtDYM
41150371,4a748cd9f964a52092de1fe3,ChIJ373ku01awokR5HR1TQhZnvE
41150437,4c43617d36d6a593af0a69a8,ChIJsRdEALNbwokR9AA1NobdeOo
41150646,4d4984679544a093fe6d29e7,ChIJvXpnucZewokRcbtx6V1xyGc
41151163,4a0c2e14f964a52013751fe3,ChIJHxZg2FNYwokRdgCjONciHQo
41151507,4ccc5bde72106dcb294b9b99,ChIJvRLkgvpYwokRaTM1OpEzTIY
41151521,668348106f78bd58daa0a029,ChIJvXHFgPpYwokRYwAt3GvfFek
41151839,4ce1607b7e2e236ad70f901b,ChIJmdJnm79dwokRYd2K5lt_qDY
41151907,433dd180f964a52047281fe3,ChIJnY19HoFZwokRfs9FwDLVRKw
41151982,4b3bedfaf964a5209e7e25e3,ChIJmQKjfr5YwokRxETZofFe5hc
41151989,4d02f956c2e5370450d3ae67,ChIJxYnzbp72wokRCbdeDOcnXCI
41152741,4aa73031f964a520334c20e3,ChIJLasS48FYwokRY9SO_kyn2wY
41153001,4ae0e973f964a520a18321e3,ChIJc3Lb9lBFwokRLWOzBjLvAb0
41153530,4b5917edf964a520387c28e3,ChIJWexWvDxewokRYPcQBsy9l-k
41153872,4b0dd1d9f964a520b65023e3,ChIJ9U7pl7BYwokRr21z5p96Ssw
41153944,4c0ae6aa6071a5938474e032,ChIJHbS8iy5MwokRuIKxxZ6lNCA
41154087,4b51152cf964a520694127e3,ChIJz2taOGlfwokRk4xoDPMRWbQ
41154226,659a12d60b378d36750cd47f,ChIJz1tFP_9ZwokR1NewYt9iemw
41154306,4be89858c5220f4746f5a9ca,ChIJHc_ElfdbwokRMvOuDmgndS4
41154370,4fde48afe4b0b4dd29a80328,ChIJAVv6-BZkwokR5R7hoU5P9EY
41154379,43504680f964a520b0281fe3,ChIJQ-HOGTFawokRZzcxdno0R-E
41154403,4481ada4f964a52018341fe3,ChIJ43tYfapbwokRnkJq38aBk_M
41154571,4bc0dc4a2a89ef3bb04df188,ChIJ7fNIRSJfwokRS6RwEXEgQCc
41155141,4ba14693f964a52040a837e3,ChIJj9zqxdnywokRkN9MdEz4sfI
41155285,4beb5caa415e20a16b50e6bb,ChIJH8EdFr9dwokRWc4RYX5Omeg
41155290,4a1f42aff964a520167c1fe3,ChIJRwRls1NYwokR2M_eiAe0f2Y
41155726,55848a2b498e4519348b7c07,ChIJGUF3f5f1wokRFGV1yGH2O_Q
41155817,4b8ebad5f964a520933333e3,ChIJB_T5qMpPwokRJMn1shnotyo
41156149,4df2b5dc483bdb5e1371d6ad,ChIJOWDdkYhcwokRwjLeGZDwsVc
41156192,476f8da1f964a520044d1fe3,ChIJu_V1zUdawokRajRClD40UIc
41156219,4b0f513bf964a520756123e3,ChIJOwvHmGdfwokRrieDCqwqul8
41156430,4bc3bd01dce4eee107bb719d,ChIJ-Zgs_xlnwokRpvbg-anYgYQ
41156678,4aaa9905f964a520865620e3,ChIJE7UN4S9fwokRKmBcKLN6Eqc
41156745,510edd2ce4b0bb3c6aacb533,ChIJQ6u8GVxZwokRHCzArhA9lt0
41158108,4c505f313a6f2d7f8a537677,ChIJ6WwRy3ZfwokRHnk-0e1Hvmk
41158614,4e4df7a7bd4101d0d79f46f2,ChIJhYUmuUvzwokRUmp3-3L4Cag
41158746,4c0d84adb1b676b023bde086,ChIJ38jGM0pfwokRMP0l8I6U76o
41158806,3fd66200f964a5204be71ee3,ChIJOfbniQdZwokRcU0x7NuerWI
41158964,4aecde90f964a520e7cb21e3,ChIJMSYgpYxEwokReNiuoX85q7o
41158998,4b23f2a0f964a520855d24e3,ChIJSaC3ku_0wokRQwZtdi5DgNA
41159246,3fd66200f964a52059e91ee3,ChIJM4BXhYhYwokR8Wcr6PIqz-4
41159730,3fd66200f964a5204fe31ee3,ChIJ2eM5P59ZwokRs3fdpoaBK48
41159801,44e9b421f964a520a5371fe3,ChIJCwZXPr9ZwokR5m9eTycIFk8
41160010,4c010e75cf3aa593825eccb0,ChIJ931uR87ywokRU8xndJHNpKE
41160076,45672c6af964a520d23d1fe3,ChIJTXEMkIZZwokRrCyMDjtZFSg
41160209,4c0d2a712466a59362287721,ChIJ6wxP6sxEwokRhj54dTdnO5c
41160375,5f516f112e3ee7202e1dabd1,ChIJxfi3t4tLwokRiKDpP6jLUVQ
41160885,4a00def5f964a520b9701fe3,ChIJ4xlG7CZawokRCHn1c3MJlc0
41161346,4805a722f964a520fc4e1fe3,ChIJzRsgCJBZwokRCsQMQ6vi7js
41161770,4aae810bf964a520446220e3,ChIJ8ao_FTNawokRSa6Jj6O9ljk
41163019,43cd1428f964a520cf2d1fe3,ChIJ2TXRiVhawokRvAlAEg3QVtE
41163307,4c55f79dfb5aa59325e6f07e,ChIJoTl93of2wokRf4XC1i8RlL8
41163361,4ca4a0c87f84224bcbe3ce58,ChIJa4QXf9v1wokRBkH_7sHrnZ8
41163474,43261680f964a520b6271fe3,ChIJ_yaCB6xbwokRzsbqAJUYxpY
41163622,4c43af3c36d6a593968c69a8,ChIJp2VCUhv0wokR3KkFWrm59RE
41164203,4caf44d0db32f04dc2ebb54d,ChIJ29lyANREwokRiIRCgV_RoNM
41164361,4bf329ef2d62952165ec5f58,ChIJx32ybYfzwokRnbuBV6Ip44Q
41164472,4d6ab34b994f224bc1cb0beb,ChIJRcO5P_bzwokR7V0Ww88c-Io
41164644,4b007658f964a520833e22e3,ChIJHW2sNhxewokRiuHtH0lPjnw
41164650,49cd02b2f964a520a9591fe3,ChIJl1UWqoJZwokRwrTzKeaYMSQ
41164840,4a804e93f964a520e9f41fe3,ChIJ-4YKz4pYwokR8E_PydQfOCE
41165717,4ace6eddf964a52085d020e3,ChIJAQBE6gNfwokRW2us0UjmoMk
41165980,47b82c58f964a520b64d1fe3,ChIJkTLA-_lYwokRnx4vnaEIgS8
41166072,4c63782a86b6be9a14d58e34,ChIJT8T7DC5fwokRyLowKi_stIw
41166368,4da3c7e97ccc816e6b8d847b,ChIJ1_uCAJ9MwokRaEpb7dRxjsc
41166704,4c9d47ea46978cfa6244967f,ChIJlTsEUbv0wokRA3IhgQv1n8Y
41166868,4de1a34fd22d2a4ecdb38296,ChIJnRF5zNFgwokRMNUKV9PlJ28
41166881,4c45da64f97fbe9aa121bd30,ChIJrU1gk4T2wokR4Ap4aOMwD-8
41166903,4d70421f766da143df754bad,ChIJreCeyhdawokRMcVRKdnrqSI
41167352,4b903b60f964a520ce7d33e3,ChIJKzZd70JDwokR_HOkcxC_5wo
41167732,4f32756819836c91c7d9d203,ChIJh7k5xUj0wokR3vV_w_dbZ4k
41167764,4aae44a6f964a520c46120e3,ChIJt4dq0lZZwokRKFqPrWQxxWs
41168098,49eb483bf964a520b3661fe3,ChIJc4EUM3ZZwokRt3SjagnRHsg
41168101,4b59ee72f964a520d3a128e3,ChIJBev2uQBhwokRGmgmdSKJAF8
41168107,4b00f8a6f964a5208e4122e3,ChIJpaxZnKRZwokRCPtV5DWaE50
41168203,6202a8ce267b550d274a4529,ChIJOXpM1hlawokREfRUP5-MzSU
41168216,4c8e5fa5ad70a1438525890f,ChIJWzk-KglZwokRQ0h3PB4Q94M
41168300,4c3c82a417f2ef3bcf1381f4,ChIJ5eGSQbxdwokROQK9oRWPBHg
41168585,4e065fc418a8382643ad98dc,ChIJLQMcIJdnwokRUCVkusRXzFQ
41168644,4a19955ff964a520297a1fe3,ChIJK5rdymZEwokRL7kuAxyK0OU
41168748,587a708976f2ca58272d11e7,ChIJNzTkzav1wokRg3R8aGzuiWI
41168754,49cfc906f964a520c65a1fe3,ChIJDcyu2_9YwokRN2jyzlJQBWc
41168758,4f3204c019833175d60a38f2,
41168952,4a9ff5d9f964a520ba3d20e3,ChIJQW9VeBZawokRXXEkUzWfmiQ
41169052,44510be3f964a520a0321fe3,ChIJ8VOfr1RYwokRdgk5I-NvtfE
41169084,44dc96e4f964a520b0361fe3,ChIJ1atSGIVZwokRmyJxm9r4OdQ
41169421,4d52e7a63062a1cd1d7376a3,ChIJ5QEoe2pfwokRvgKHUcLBvIY
41169478,4d55385158856dcbfaf4466d,ChIJ9aLB9QtnwokRH3tzAWDsBCI
41169770,4f5b91b7e4b03a6a118b4e74,ChIJUWsL8EFEwokRJ9SXKpTsF94
41169998,4c2e92d83896e21e4492e290,ChIJjTxOwIBcwokR-asXifGofYQ
41170072,4e2f60deb61c88c3a7980db5,ChIJ1bulTjBgwokRO-LS1Hyz6xM
41171181,3fd66200f964a520f6ea1ee3,ChIJVeXRdylawokRJYXkLU8yMpE
41171542,4e4cf902bd413c4cc66da8bc,ChIJuR-1RF3zwokR4sSNfnavGag
41171815,4be88652947820a1e802b5db,ChIJC_UsH_fzwokR_KOBLgO8uDc
41171890,4b6c648bf964a5205d362ce3,ChIJFQTmieZOwokRGflKWEJarOY
41172507,4b083cdbf964a520ff0623e3,ChIJ04znIlRYwokRyinQMvQoCFk
41172527,4bbfe9634cdfc9b6bd369221,ChIJVS_sampfwokRC7OO9WZIXpY
41172564,4a7f5714f964a520bbf31fe3,ChIJYZfAu6pbwokRiqt0jqEm3Ng
41172734,5941b55f3ba7674a46081efd,ChIJv8YTWFRYwokRkTUSNDg04Y4
41172740,49c54c1bf964a520ed561fe3,ChIJ3453OAdZwokRja92OOKCugM
41172924,4aadde31f964a5208a6120e3,ChIJ58VENYhPwokRlY-E1J7ChgQ
41173179,4baebed0f964a5204ad43be3,ChIJMT9JWL1gwokRX-X0gp6wyDk
41173219,d6c1a3df5681402d2596e478,ChIJCQI8DC9gwokRBlVfGBd3g5k
41173328,49ecb093f964a52071671fe3,ChIJn5a71FRYwokRGB7grb84QaI
41173497,4a6de133f964a52039d31fe3,ChIJg3MwTp1ZwokRR09egp9Xo-c
41174075,4c2ed5cc3ffc9521656c8ff5,ChIJ3bSm7EVZwokR13rkn9WFxTs
41174270,4b524b96f964a520877527e3,ChIJP3j_gaZgwokRXjajDHM0gdo
41174286,4e38a2cfbd415d9f63d710fa,ChIJxbWtVqNgwokRhMnJl358IgI
41174287,4ba7bc10f964a52058ae39e3,ChIJFSOSvFJgwokRim53UFOzYgE
41174549,4c2b5ea6d1a10f47f4caf764,ChIJzbE1IpRfwokRWns14wJLEt4
41174643,4c6c82f56af58cfac5248717,ChIJ1TAoHnf0wokRmsyvuGuSayo
41175258,4c316a5e3896e21e8712e790,ChIJCRCvPeVhwokRi3hohxW22zU
41175260,57a1f220498ef5946af5ddc3,ChIJZeWtFfxgwokRKzZRHOEH2WA
41175261,4b9f18fdf964a5208f1337e3,ChIJ04GTzm9iwokRIvfzfV8iHKA
41175262,4c190e9d4ff90f4729580f49,ChIJ86jX_NZhwokRSe_Dhjxubv0
41175648,4a5d19b7f964a52032bd1fe3,ChIJ4_AAQhdawokRzbYlVLyzKlk
41175816,4c04340d187ec9285abfb67b,ChIJcYQEZyhiwokRt0coCn22s1c
41175823,4b66e406f964a520012f2be3,ChIJs9pNhNJjwokRWr3ZAfNCDG8
41175984,4e24b65988776c2682f5d66d,ChIJt0erm8RfwokRp8z_-JKueU8
41176037,43bbc5fdf964a520f02c1fe3,ChIJaz6PylZZwokRbeuhIRB7dcg
41176118,44ae8bc6f964a52027351fe3,ChIJzUb4cghZwokRHMDVYRngGeI
41176172,4abc2282f964a5208a8620e3,ChIJgZf5t4JYwokREzCI3PUjwvY
41176428,4bde3454e75c0f47f254c703,ChIJwy39geyKwokRwzlpyBVlPrM
41176558,4c8416c747cc224bfa69959f,ChIJ0wrBpp_0wokRatwJhtbBceU
41176692,5cc7349595a722002c5fcd01,ChIJ2_zmX9VmwokRAl6prE10uhA
41177009,4bae6e42f964a52080b13be3,ChIJc5rDXuJhwokRbL5tySDyfyI
41177037,58de44cc2980db3860294d0c,ChIJlfQo95hgwokRK6qwlIVh2n0
41177247,5df3e164eaf4460008b14f10,ChIJ5X54Q9RPwokRe4O0oeCAU-E
41177892,4e4e6b7dbd4101d0d7a9c27d,ChIJE56A3Bv0wokR94vB9-W10Xs
41178124,46260d36f964a520bb451fe3,ChIJkywScVhYwokR8__FNNt-EVM
41178236,4b3403a5f964a520e32325e3,ChIJm5CT2g9gwokRF39uukdJjC0
41178691,4ab27744f964a520486b20e3,ChIJoSqkgRZawokR_ZAqr3pOMO8
41178943,0873f2a873aa4764c353e6b8,ChIJRaABXtH0wokReUgcdchFZGs
41179165,4f43b10419834bc91f584995,ChIJC4JPrcb1wokRFWPvEgABtMU
41179282,4c87e65cb446224bc83a7e6f,ChIJvcQZxY5cwokRWEQk_ZPAsac
41180080,4a6b17bff964a520fdcd1fe3,ChIJ7cmhqPVZwokRcWzLzM5e-5A
41180122,4bbbdd7d3de8c9b67e659aad,ChIJG6nXDF5FwokRNApWIlIX5Os
41180283,4adcb8a5f964a520102f21e3,ChIJgcGGwORYwokR9VCf3o9YhEk
41180292,4b0807abf964a520890223e3,ChIJ6dvVZ9tYwokRfw7k-xvk53U
41180510,4b54f0d8f964a52043d427e3,ChIJywU5Rpz2wokRrCT1IXstAz4
41180600,4ca3d78ed7c33704fc86a462,ChIJI6UMfLlfwokRBnvxA0RaiSw
41180860,65c01ad28694257001231c04,ChIJHUxVSvlPwokRL9WISyRYubA
41181385,4cdae9124006a14369f2d4b2,ChIJFa2bibL1wokR3wUHCBcY5Fg
41181395,4c0012be92a6c9281c9a43e2,ChIJJ5AcGr5FwokRXwds7L9lRnk
41182162,40788a80f964a5206bf21ee3,ChIJOw99y1BawokRO-3NfFFKAbc
41182288,4b609fcbf964a520eaf029e3,ChIJtZVYvBBewokRhXHu7fBiQD0
41182363,49dad10bf964a520b55e1fe3,ChIJPX34wSZawokRtqaBPGpIaYI
41182565,4b91072ff964a520e39f33e3,ChIJ1wUmZXtMwokRkfvku9TZQcA
41182682,4ba65ad3f964a520a64939e3,ChIJq_6BwoBLwokRnymcVeyTLpQ
41182721,4e16651818a8ecee9e7e3ef8,ChIJaTIuwwxowokRbKOwW7goF1Q
41182732,4aa71d89f964a520fa4b20e3,ChIJZXGbfi30wokRBZbuRnxvmdE
41182904,4cc2e3a6914137045170b755,ChIJpTYufLNawokRw_QyWXdGX6M
41183237,4b02fd24f964a520b04b22e3,ChIJY0-3Owb0wokRCFJx1AkqF8c
41183271,4df2773d1f6e818dadfd2807,ChIJdVahyoxfwokR5zy_YGXxbfI
41183278,52fccdd4498e473fc4aa191b,ChIJfV8LgO5fwokR4-n0DEezBhY
41183771,4b50cc23f964a520f83227e3,ChIJR4q4lhNawokRLaixGRZ6Cl8
41184464,4ac79e84f964a52086b820e3,ChIJV83GeCxcwokROOvRHxg17Jw
41185133,4a7b02b9f964a520cbe91fe3,ChIJeZzKe6lFwokRwVQKTNdpbyY
41185214,4a61d9a2f964a52095c21fe3,ChIJ2YNFZsBbwokRjQ8MIMJgBe0
41185348,3fd66200f964a520dbea1ee3,ChIJWW4LoZNZwokRFOD1017tTZc
41185792,4ac3f3a5f964a520989d20e3,ChIJlfNObvVZwokRYKVKPX21uOU
41185798,462a5f71f964a520d8451fe3,ChIJTcvr-5tZwokRdzCYsnaeHSM
41185899,49f47acdf964a5200b6b1fe3,ChIJJdmP46hZwokRqffbVAebL6s
41185928,4b242e0df964a520166324e3,ChIJ8-oMiHJewokRtvCXkUvv_nU
41186118,4b565676f964a520120c28e3,ChIJrVubwQBhwokRrpeC_BPLtNM
41186217,45379ccef964a520c13b1fe3,ChIJTX6hP5NZwokR93muGu7l4X0
41186285,44e574d9f964a5206a371fe3,ChIJnc0vaf1awokRFdpzXMNZT7Q
41186643,206a2ccd4c934d1fcd631f05,ChIJ2wHgw15cwokRnjRCd_MOSSQ
41187642,4e4cf8eebd413c4cc66da7f7,ChIJU5vUnur1wokRrQeQiGzRd5c
41188374,57b4eb30498ebc73ebc3ec59,ChIJ_0mF8xP2wokRbPP_qN56BKc
41188476,457be73df964a520f73e1fe3,ChIJz0-5mIhZwokRGukL_Hc8xSw
41188824,44c91345f964a520f3351fe3,ChIJy9yY5JhZwokRoHFfVHqopeg
41189162,4a7b02b9f964a520cbe91fe3,ChIJeZzKe6lFwokRwVQKTNdpbyY
41189470,4f0937bce4b0882d23f4d032,ChIJwXzlJMJdwokR74zvIDCGVcQ
41189761,4cb71f5d3ac93704a015d90a,ChIJRzS9KYpawokRHpBLkeOIsBY
41189848,4ac54941f964a5205cb120e3,ChIJNx8uAQb2wokRp1Q3xuUYwGw
41190258,49e63b62f964a52027641fe3,ChIJiXgxF05awokRzcgnxMbCR9U
41190419,4babbbddf964a520cbc43ae3,ChIJMRhU1NJPwokRlzNZjWh3hBs
41190515,4e4cd25abd413c4cc66c6efe,ChIJPTwW6Af0wokRirHZLjGCh-o
41191334,4a99d4a3f964a520b93020e3,ChIJqcgHCJ1ZwokRRmJ-uWL5DAA
41191438,45c5dc11f964a52057421fe3,ChIJn3Sg2QlbwokR7c0TqJW-qRE
41191561,4c6cb9db99b9236aa789e3c9,ChIJ2RoCbsxEwokRbhBDbf6EDWY
41191695,672280e604115f0d88d7d4f6,ChIJ3eHXlHZZwokRuzME-28niVI
41191856,49ccb999f964a5208d591fe3,ChIJ31JwJFRYwokRm6Rn7JHDcms
41192316,4ba2a899f964a5206b0d38e3,ChIJl6518tCMwokR1BeBCxBoTVc
41192474,4a16a406f964a52006791fe3,ChIJeSWgyEZZwokRtYG0hLwWBDc
41193019,49f9dc61f964a5208c6d1fe3,ChIJM--f3uRYwokR6KcCDi-0zrI
41193094,536e575c498ed4eaf75fc6c6,ChIJI2aMpDVEwokRCmUNselnV84
41193113,4bfc3f24b5cd2d7fc34931fb,ChIJ67NbHUlDwokRNQ3s6umgYIk
41193517,4f32b1bb19836c91c7f09384,ChIJHYl05r5nwokRnVI8bDLjchg
41194024,4aae5f71f964a520eb6120e3,ChIJSSeYnIlYwokRtEGQjesBrL4
41194832,505cb9cfe4b0b64eba5296e4,ChIJV3FWd3RfwokRx3zJA60gnK8
41194838,5f273db57330c0049fbd8270,ChIJEaiUYQBfwokR1ik5WUu9hKo
41194868,5000ba1be4b09fa8c334fc5b,ChIJtU1Cg4lfwokRs2aWDmbEL3c
41194917,516ae6fd498e2abcd0112a6c,ChIJSU8JZ_JfwokRf9JKogN3Y6w
41194925,4c3b50bc16cb2d7fa3a802a9,ChIJBb2bFY-KwokRhY7ASAqqMcw
41195033,4c5c6fdc6147be9a78458f09,ChIJh_k3yUtewokR2PpWrAqzyCM
41195053,4d1244d27a8ba14357cfc769,ChIJPy9QXMdgwokRWiofR0RxQ2Q
41195691,3fd66200f964a5207bf11ee3,ChIJIcUqAKP0wokRJzfqJIeeYkA
41195733,4459f9bff964a520e1321fe3,ChIJ_1oyZaZZwokR1c-HIVJ3xzo
41196158,4ae1b55df964a520df8621e3,ChIJBe5q_nZZwokR3BfJjfQ0FFo
41196536,4b522de2f964a520c36d27e3,ChIJt5DcjLRFwokRyxil5Pjp3Fo
41196542,4aa01922f964a520483e20e3,ChIJiaQT6KlZwokRsYRkKw3A9Qs
41196869,4a04c40af964a5202b721fe3,ChIJZ14yDlBawokRWCuQrYlas18
41197195,4baeb44cf964a5208bd03be3,ChIJUxriNA9ZwokRMKgICTh5kHQ
41197199,4a5e05c3f964a520e8bd1fe3,ChIJtcljhoZYwokR9zr4IjzzxzI
41197215,49e17f24f964a520d1611fe3,ChIJ_58pLKJZwokRvRwO5eftKC8
41197487,4aea1121f964a52008b921e3,ChIJRRIUcVhYwokRwYVleU7IJWo
41197540,4c816fd847cc224b91577c9f,ChIJzZ8FEeFEwokR-vFRpGZU3NE
41198297,4bd7002a7b1876b078608d86,ChIJRRIUcVhYwokRwYVleU7IJWo
41198338,471c8c85f964a520b34b1fe3,ChIJ8UwiNndZwokRdRVevqF6DWw
41198352,4bbfd2712a89ef3b82afef88,ChIJNUoS6TJOwokREojIAB-YiiU
41198518,4569264af964a520de3d1fe3,ChIJb6KTyodZwokR-3P63Pvd6Ng
41198981,4a22f13ef964a520a67d1fe3,ChIJCfuXmEdfwokR3AFovbJaBsM
41199571,503fffabe4b05e5c0eace385,ChIJ5T2ntSlawokRZpwIhBG3oxM
41200490,40bbc700f964a520af001fe3,ChIJYemzP1FYwokRYV3ciFFyurQ
41200936,4a593f19f964a52018b91fe3,ChIJ7fF09FFFwokRKzN790oOFzI
41201799,4adcdc95f964a520046221e3,ChIJI1NEW_9YwokRZJ-aFyN078Y
41201903,4c92cc0c1221b1f7c0f014e2,ChIJbQGrVEJewokR8_16dqgWjbs
41202176,49e75ebff964a52090641fe3,ChIJl6MelfhYwokRNhaP-oGEHSI
41202218,65ff906f1f50112ab5b4f08c,ChIJS40xCTFnwokRpQRVe-tppVg
41202349,4a635ce2f964a520dbc41fe3,ChIJvzM1KkZawokRNogx0Gde-Q0
41202545,4ba53c15f964a520a0ef38e3,ChIJTQWqNyZhwokRexH2yoaaZHE
41202725,4b6d14b7f964a52005662ce3,ChIJmyqSO6lfwokRNoQ7oSd7muY
41202797,45142c75f964a520dc391fe3,ChIJF6kDvIZZwokRmVTltkDE7Mc
41203328,4bde3454e75c0f47f254c703,ChIJa4IpjpSKwokRpW1BbSkvueA
41204031,4ba41023f964a520807d38e3,ChIJdTrzacBYwokR6DHjw1ICQ7k
41204246,4bc3300674a9a5931826d4f6,ChIJB1IvqLL1wokRuUVoLGvgHnY
41204498,4bc0cad874a9a59398afd0f6,ChIJDzq6_2hfwokRUaQLgMRLn40
41204508,49bf289bf964a5200a551fe3,ChIJ_WPcdpVZwokR6vSItP7fDZo
41204715,4b86d682f964a520b5a031e3,ChIJUUjXn2f0wokRuB712aVCQUs
41204887,4c757642b474a1cd2858b9bf,ChIJL8bETcOMwokRzWEKy0lPmWI
41204905,4b031b76f964a520b24c22e3,ChIJr2lx0_xYwokR8TKjMpDfSKI
41204942,4afb4b80f964a520b41c22e3,ChIJfZUNVZtZwokReK9bsHmxZIY
41204966,4bf2d0e2354e9c744b802602,ChIJHcO0dsBYwokRqRmU--GRlCM
41205254,4addf8dff964a520ec6621e3,ChIJ1Zk5s0n0wokRdoOCcm8JMUo
41205293,4b2eb492f964a52054e524e3,ChIJNfstyRFgwokRzrs0HpKmB5M
41205309,58c712d5b210145bd296717c,ChIJV46E4vdYwokRqdDYcJoJUFc
41205634,4735fdb60d9a4f4f8a8e2654,ChIJQ6P01bFEwokRM_s6xNqrjh0
41206006,6175d798df4c41922978092d,ChIJf850IbJmwokRXs2kAl0Wvqw
41206802,4bb648cef562ef3b3fea2f97,ChIJb8vRUIf0wokRAL1vtFCDguE
41207137,4ca3e631d5a2a143e18e4d90,ChIJk7Xl3FxfwokRO-T9sQWYCQw
41207173,44f2fa97f964a52010381fe3,ChIJ3V4wFo9ZwokR4RNh7U_tTBA
41207574,4b623700f964a520a83c2ae3,ChIJ74rQ0rtYwokRGxdTXIcMQ8o
41207580,4f9771e4e5e8dedda9c72330,ChIJ4cuX_qNfwokRemVnmkMnJyw
41208011,4c316a5e3896e21e8712e790,ChIJFzS2do1hwokRW3GPsA0-X6M
41208080,66ff0f9f4c05df18c2ed4a34,ChIJj6rJ5FdYwokRF9ypys1HddE
41208221,4bcc99e2fb84c9b6ffab203e,ChIJqxzCcy5JwokRiNPaBUQzo7k
41208272,5f3c6e98ab4e4540b1834c7d,ChIJPSuOb5VZwokRbHBUWnS6KNw
41209002,4d4e0113869cf04dd10ce4ae,ChIJv58SiHSKwokRhxrcu3o_zfw
41209159,57a3bda338fa6612ad9c17f2,ChIJ8-YKf4JZwokR8E9EvXIGnhI
41209948,4587e9aef964a520cf3f1fe3,ChIJ7-9nWKxbwokRiAzywpbz_gY
41210127,507f06e9e4b0d2368fcbada4,ChIJRXAoKBRawokR8U8kqAMMwSU
41210181,4ee3d6a429c220f97128449b,ChIJPXQ1FT1hwokRHJlZunX_Euo
41210712,4aec76d9f964a5206fc721e3,ChIJ1dNqTkRZwokRrOFleC4Lb5A
41210953,4b4929d2f964a520656826e3,ChIJG429Dbj0wokRC-lw92nRJEk
41211257,4c9cc4a98afca0931731f015,ChIJB56guc_1wokR1Wq_wcjuPiE
41211538,49f683f1f964a5204b6c1fe3,ChIJQ-3nEsBZwokRZq2rpFsBSP0
41211622,4b040041f964a520d45022e3,ChIJTy8Uayj2wokRlSEKNmd0kIQ
41212364,3fd66200f964a520d8e41ee3,ChIJ3blcJRRawokRex4mbeb9Ix4
41212437,4cb8984bbac937044c4fde7c,ChIJdf3GsD5bwokRcIXTrOo2-a8
41212475,5cc1f46486f4cc002c1057ec,ChIJqUTQkGdZwokR9RosCA4orHE
41212798,4f8e9e086b7455bc7b26a7fe,ChIJ8VWCMED2wokRLXTK2zlnmYM
41212839,4a70c30ef964a52057d81fe3,ChIJW29zqQFZwokRBszElAdboKA
41212919,4ba2c11cf964a520641638e3,ChIJCVbwBJWKwokR3eHyxKZztho
41213051,4aa840a9f964a520665020e3,ChIJqUtnVkdfwokRsalMB02tYL4
41213163,4b23f44ff964a520b75d24e3,ChIJ7ZZgM4hZwokRddMfsLPztpM
41213444,60a6be061bae5702ba27ed44,ChIJKwF9al5ZwokRM9kZLHSUJvs
41214353,43b28929f964a520a42c1fe3,ChIJLXPphJxZwokRNVmngCybEpQ
41214360,3fd66200f964a5202ce41ee3,ChIJBT-bg5xZwokRKJJbJvvRz-w
41215188,4a6cf6eef964a52034d21fe3,ChIJEV89GdtewokREQQ2IptM_XU
41215408,4c324413ed37a5934e946b03,ChIJJ6TGRdX1wokRTg_62hYJzh4
41215420,4c796c1c3badb1f78d0c4f54,ChIJ94vvco_zwokR6dHTjExNHqs
41215422,4d262b8573913704e1dafd35,ChIJsQ1qjcH1wokRMxtWVBcbvyg
41215423,4af64156f964a520aa0222e3,ChIJDcAh2E5awokR_gsUDdNJMn4
41215525,49f38204f964a520af6a1fe3,ChIJp3PsL_ZYwokRmC6cZO44FNw
41215734,48208c8cf964a520894f1fe3,ChIJszmN0-JYwokRk-XCDbO6X_Y
41216130,4f433d9919834bc91f557c12,ChIJEeivmR1gwokRDLJjK8AQDbI
41216183,4a8d505ef964a520710f20e3,ChIJn4QeABRawokRDrZo3jA8QQ0
41216379,59b9dcca0c9f3164ceeb307e,ChIJr1acrIJZwokRLpu9uKM6lIo
41216820,49bc267ff964a5201c541fe3,ChIJs9Pfax1cwokRTjVJWVoMVTg
41217083,4a40e54af964a520a9a41fe3,ChIJU3IVO-tZwokRx6iWrhKQTng
